transaction_id,user_id,name,card_number,cvv,exp_date,state,city,zip_code
12432,6920901,chris,989428000000000,606,6/4/2020,michigan,miami,38553
60965,725302,john,692656000000000,764,1/8/2022,wyoming,dover,63739
69318,431480,matt,696681000000000,751,1/11/2022,florida,cheyenne,73753
24866,8237107,john,576474000000000,645,12/15/2024,delware,houston,74262
45734,4674942,monte,555151000000000,411,7/11/2020,california,montgomery,51622
7320,8535448,monte,928727000000000,442,4/22/2022,south carolina,houston,71731
94832,2435841,erica,712564000000000,748,7/4/2020,louisiana,atlanta,73137
23924,4024350,ty,622612000000000,182,4/13/2022,wyoming,montgomery,72107
40291,9228644,john,663254000000000,629,1/6/2022,florida,miami,33080
13610,5903999,john,933141000000000,252,2/18/2024,delware,atlanta,84330
95370,5422499,megan,782947000000000,565,4/4/2022,alabama,houston,46195
93618,3281056,jane,752656000000000,376,3/27/2023,south carolina,montgomery,37121
59224,2076707,iman,982289000000000,620,1/22/2020,georgia,los angeles,78368
85616,920321,chris,645648000000000,869,3/23/2020,texas,montgomery,57100
26741,9406453,jane,767611000000000,107,3/30/2023,texas,colombia,66337
45419,1103492,jane,964511000000000,582,6/15/2022,florida,atlanta,70101
58105,6516511,john,804813000000000,736,10/17/2020,florida,los angeles,41887
4825,8179683,john,915322000000000,119,12/18/2021,florida,dover,81587
83227,4771802,megan,847343000000000,594,7/16/2021,georgia,atlanta,50904
31973,3242340,chris,938857000000000,832,7/17/2021,delware,miami,63201
11502,7584343,megan,691523000000000,819,4/17/2023,georgia,dover,84905
97272,5190251,megan,865071000000000,786,8/31/2023,texas,cheyenne,59929
77393,5614227,matt,950968000000000,563,9/18/2023,florida,cheyenne,66626
1107,8307538,jane,702311000000000,437,1/3/2021,texas,dover,69576
11395,9133322,myah,886376000000000,114,12/24/2022,georgia,new orleans,34298
87348,8904918,iman,752269000000000,710,2/25/2022,alabama,houston,40754
82466,8325806,jane,805848000000000,249,2/20/2023,south carolina,montgomery,54754
20112,1451671,jane,574926000000000,742,3/3/2023,texas,houston,57398
75423,6757907,monte,652423000000000,674,7/29/2020,florida,cheyenne,46193
94490,7593214,ty,585663000000000,257,4/21/2023,georgia,los angeles,79838
78839,5384370,iman,767102000000000,687,7/14/2021,florida,miami,76766
7286,9988932,myah,916917000000000,194,11/1/2020,florida,dover,77797
85093,193213,chris,815221000000000,712,11/30/2020,south carolina,colombia,49787
5950,6667689,iman,759968000000000,884,12/22/2023,wyoming,colombia,87539
2188,4544214,monte,986387000000000,191,7/25/2022,georgia,colombia,62581
53955,3872698,jane,699158000000000,799,2/15/2022,louisiana,montgomery,62194
37028,5692908,ty,547681000000000,364,10/6/2024,michigan,cheyenne,53475
32589,5277068,megan,979805000000000,130,11/6/2021,south carolina,dover,61972
97311,9014768,megan,909724000000000,569,5/21/2021,florida,dover,43988
22690,1952235,monte,978132000000000,710,12/2/2021,south carolina,houston,72028
59713,8150414,matt,730193000000000,379,6/29/2024,georgia,atlanta,50636
91156,5852562,myah,723781000000000,848,6/3/2021,michigan,cheyenne,57661
5687,7414410,ty,888662000000000,423,10/12/2020,alabama,miami,42180
23598,3741467,matt,636343000000000,125,6/17/2022,florida,houston,90111
556,7515180,monte,947163000000000,178,5/24/2024,wyoming,cheyenne,40564
71657,8882711,megan,703387000000000,603,6/14/2022,wyoming,cheyenne,81740
5839,1956454,erica,825289000000000,819,4/21/2020,louisiana,colombia,43356
15985,7951430,ty,745951000000000,454,5/21/2022,delware,miami,34859
37182,5252307,ty,544781000000000,884,4/13/2022,georgia,montgomery,76262
23166,8374226,monte,766107000000000,468,11/13/2021,delware,new orleans,42650
60950,1357618,chris,653887000000000,338,9/29/2020,texas,cheyenne,81907
79981,7910213,chris,661150000000000,878,12/6/2023,florida,atlanta,77095
78784,9629169,iman,999167000000000,749,1/10/2023,wyoming,atlanta,72112
22320,6871882,myah,758963000000000,258,2/12/2022,michigan,colombia,59589
38832,2684886,jane,850216000000000,590,5/7/2023,florida,detroit,48638
62502,7718519,megan,797528000000000,730,7/25/2020,florida,los angeles,83175
48513,6342241,matt,832192000000000,196,9/2/2024,texas,cheyenne,83482
93434,4070991,chris,743641000000000,596,2/7/2021,texas,detroit,36346
57228,6688329,iman,785823000000000,825,5/13/2020,georgia,miami,59761
87314,685330,john,842313000000000,512,6/14/2024,louisiana,montgomery,63429
89845,2377592,jane,967497000000000,867,6/18/2024,michigan,houston,72650
25337,6477110,chris,554990000000000,755,10/29/2024,florida,colombia,43902
72142,6552060,erica,895896000000000,112,6/19/2021,michigan,atlanta,49164
22579,660585,matt,960144000000000,401,2/20/2022,texas,los angeles,57114
9509,5713190,matt,560405000000000,103,9/27/2021,california,miami,59313
48386,6073765,jane,786001000000000,732,6/23/2023,california,colombia,58286
52495,280831,monte,759167000000000,255,7/29/2022,alabama,houston,44096
11575,4598016,myah,880582000000000,450,1/22/2022,georgia,detroit,34900
31171,9180991,myah,580693000000000,718,7/30/2024,georgia,miami,37875
98018,2026456,john,834748000000000,174,3/11/2023,michigan,atlanta,70097
99577,3116990,matt,585184000000000,371,12/2/2020,wyoming,montgomery,57032
25983,8317655,erica,802031000000000,831,8/29/2020,alabama,atlanta,77782
33130,2029040,monte,892231000000000,149,9/2/2024,louisiana,colombia,34984
95397,3723247,iman,759504000000000,343,7/8/2020,florida,houston,53651
72203,9970818,iman,595405000000000,190,9/9/2024,michigan,cheyenne,75537
89603,7137969,john,729857000000000,442,6/17/2023,wyoming,detroit,38501
2762,1677515,myah,639059000000000,676,5/28/2020,alabama,atlanta,89292
88575,5235655,erica,619403000000000,597,11/19/2024,california,miami,33792
50778,26092,ty,866297000000000,117,5/30/2022,alabama,los angeles,61104
60162,639639,erica,993139000000000,603,1/19/2021,california,colombia,66360
94273,639326,monte,732028000000000,482,2/24/2022,delware,houston,84770
35268,7839454,erica,645541000000000,685,5/28/2022,texas,atlanta,64350
79587,2732856,iman,538094000000000,882,3/8/2020,alabama,new orleans,40625
73560,7763307,iman,785047000000000,313,11/20/2024,texas,new orleans,74824
31445,9794475,ty,713869000000000,459,2/22/2023,california,colombia,65134
38906,7276611,myah,763235000000000,242,5/2/2020,texas,los angeles,45299
82448,9006625,matt,757348000000000,493,6/17/2021,california,colombia,61276
29433,2848756,iman,597574000000000,685,2/25/2020,texas,miami,79037
87018,3513113,chris,992225000000000,479,2/7/2022,florida,detroit,48990
50193,3479191,matt,788389000000000,167,5/2/2021,alabama,colombia,37603
49964,2471247,myah,535857000000000,683,8/19/2022,texas,cheyenne,34387
62382,6967511,john,895664000000000,676,2/8/2022,alabama,detroit,78226
25709,350780,ty,543462000000000,610,2/19/2023,louisiana,colombia,53574
88773,6338017,megan,906217000000000,322,1/3/2024,florida,los angeles,50543
18436,4682115,jane,926391000000000,327,9/23/2023,delware,miami,89569
79140,6989573,matt,604358000000000,445,3/10/2020,wyoming,atlanta,81973
26360,4164981,erica,604119000000000,406,4/17/2022,georgia,cheyenne,89564
49243,4773679,john,680764000000000,426,9/13/2023,wyoming,montgomery,89134
48293,1452988,erica,872801000000000,366,6/17/2023,florida,colombia,86144
59706,3045545,myah,683340000000000,719,10/26/2021,louisiana,dover,67288
41211,8086587,matt,913020000000000,118,5/16/2023,michigan,detroit,77632
71529,3412771,john,915389000000000,417,8/1/2022,michigan,cheyenne,86344
32728,1493585,matt,928786000000000,821,10/14/2022,south carolina,montgomery,66091
41263,8783454,iman,890790000000000,813,1/18/2023,delware,colombia,48171
6821,276134,ty,898230000000000,821,8/23/2021,louisiana,miami,52400
26236,5131695,john,633774000000000,686,11/8/2023,texas,detroit,47554
71843,6172963,chris,724642000000000,813,11/16/2020,michigan,houston,35312
47648,8845742,john,714995000000000,282,12/10/2024,california,detroit,85721
53195,8369248,myah,998394000000000,801,2/10/2020,delware,miami,46563
9521,3868444,chris,577341000000000,822,1/25/2022,alabama,dover,57690
21996,1258606,myah,706839000000000,374,1/29/2022,delware,detroit,53075
67,9723002,myah,988215000000000,706,6/19/2023,alabama,new orleans,37247
6187,5086174,iman,857744000000000,553,11/11/2022,texas,colombia,55706
62570,1529297,erica,645389000000000,727,2/5/2021,delware,los angeles,55086
25833,8036156,iman,808583000000000,784,10/14/2021,texas,los angeles,43989
22625,3307928,megan,739113000000000,245,11/9/2024,delware,los angeles,88406
77572,9230289,john,779549000000000,695,3/26/2024,louisiana,colombia,63451
63470,8894399,erica,640782000000000,749,3/19/2022,florida,new orleans,53345
73650,9529920,megan,680489000000000,657,8/19/2022,michigan,colombia,66668
82200,2058108,megan,651486000000000,537,3/9/2023,michigan,detroit,84729
37203,5225944,iman,770536000000000,438,12/29/2021,texas,dover,78757
40447,9159784,ty,837860000000000,494,11/7/2022,georgia,atlanta,57575
8256,8861838,john,897385000000000,339,2/13/2021,california,houston,40589
89461,4731611,erica,880435000000000,529,8/28/2024,delware,colombia,78286
54303,1349171,iman,587192000000000,213,2/20/2021,california,colombia,79345
82674,2451426,megan,769088000000000,265,2/28/2022,florida,colombia,48455
36542,6085152,erica,642380000000000,467,6/4/2022,florida,los angeles,59868
64571,2890538,monte,704856000000000,854,4/2/2020,wyoming,los angeles,61188
44539,476872,chris,864787000000000,729,10/24/2022,michigan,detroit,48394
35503,9641967,matt,847616000000000,522,5/29/2023,georgia,detroit,70676
14612,3025600,jane,683583000000000,461,10/31/2024,georgia,cheyenne,60089
60482,9351811,iman,825790000000000,671,5/17/2021,louisiana,detroit,31886
15511,1293153,erica,533022000000000,838,6/23/2021,georgia,detroit,31500
56259,5412141,jane,793340000000000,265,12/11/2020,texas,new orleans,67923
8934,8114009,matt,847325000000000,864,2/29/2020,louisiana,colombia,79152
83429,1599080,megan,997218000000000,208,6/7/2022,texas,detroit,66276
63174,7578094,ty,906303000000000,409,1/26/2022,california,cheyenne,67608
42273,2563165,ty,906643000000000,346,3/23/2021,georgia,dover,82614
82197,7032150,ty,642906000000000,306,7/31/2020,california,miami,38658
3043,2133604,john,620768000000000,386,1/10/2022,south carolina,miami,64815
54846,5016438,john,803812000000000,429,12/7/2024,wyoming,houston,71340
40569,1617157,monte,941983000000000,717,5/17/2022,michigan,new orleans,47979
31792,7960439,matt,974153000000000,626,10/29/2020,south carolina,dover,55975
13818,4897476,john,874940000000000,341,3/18/2021,texas,montgomery,36874
27919,8345046,matt,558795000000000,243,12/20/2024,wyoming,los angeles,52518
98917,4667240,iman,890048000000000,762,12/9/2022,alabama,colombia,81512
62695,5861932,matt,565310000000000,136,8/20/2020,michigan,houston,38234
20712,5295267,matt,632900000000000,700,6/2/2023,wyoming,los angeles,38886
81169,9433746,jane,726304000000000,556,9/1/2021,louisiana,colombia,66026
18312,3235844,jane,887981000000000,278,10/8/2023,california,detroit,30217
9295,69561,erica,798386000000000,845,1/8/2021,wyoming,miami,89107
78528,6787712,iman,577824000000000,443,4/26/2024,california,houston,34071
17544,5230750,matt,924903000000000,766,3/23/2021,delware,miami,35878
86911,2672516,john,576767000000000,101,5/15/2023,louisiana,detroit,74467
88077,6540609,ty,951276000000000,679,4/26/2020,delware,los angeles,38888
26143,754179,erica,701293000000000,165,10/4/2020,florida,montgomery,79667
23367,3129347,megan,667933000000000,667,11/26/2024,texas,montgomery,48401
97323,5618903,chris,539194000000000,547,4/7/2021,texas,new orleans,69447
58632,8725129,matt,541265000000000,553,12/14/2022,california,los angeles,64733
3161,5217436,myah,726450000000000,565,10/31/2021,california,miami,32355
74649,8680417,iman,752689000000000,707,3/3/2020,south carolina,colombia,32244
33148,6699909,iman,798328000000000,615,3/13/2024,south carolina,miami,35817
19831,8527457,megan,948449000000000,472,4/4/2020,florida,houston,62291
73588,9095405,iman,618686000000000,123,2/10/2022,wyoming,houston,57123
81841,6642210,megan,882682000000000,481,4/14/2022,florida,los angeles,73451
19672,2488505,john,869094000000000,318,9/28/2023,alabama,detroit,67173
77978,7872145,monte,636342000000000,224,10/20/2022,california,miami,41673
43181,9212054,john,655761000000000,186,6/19/2022,alabama,new orleans,68075
91586,4120754,erica,651588000000000,840,3/26/2024,alabama,montgomery,43928
93494,5718188,megan,952851000000000,723,1/8/2022,delware,los angeles,36542
39748,5767676,erica,768723000000000,270,9/16/2024,south carolina,colombia,54112
57773,1828661,myah,978939000000000,179,11/27/2023,wyoming,houston,66958
3978,3578859,megan,830844000000000,119,2/2/2022,michigan,atlanta,81838
30389,3990605,myah,749821000000000,782,8/17/2020,texas,atlanta,37764
53726,593643,john,725764000000000,397,3/5/2023,california,montgomery,66841
54843,1464184,erica,654945000000000,478,12/14/2023,california,cheyenne,78216
88975,6005524,jane,838637000000000,819,1/17/2023,georgia,cheyenne,75584
12730,1693341,matt,545292000000000,436,4/24/2020,wyoming,los angeles,74066
10079,7157170,monte,799429000000000,296,2/28/2022,louisiana,atlanta,77627
59051,707279,iman,943884000000000,138,5/28/2020,alabama,detroit,73844
77618,653903,matt,620669000000000,172,4/7/2021,louisiana,dover,33349
29852,3386606,erica,929117000000000,360,6/29/2020,florida,detroit,86909
67035,770648,matt,674682000000000,772,2/15/2023,alabama,cheyenne,84205
52100,1728035,erica,595604000000000,786,3/26/2021,texas,new orleans,46924
18686,46045,ty,843816000000000,101,2/11/2022,louisiana,cheyenne,77927
11732,463275,myah,760212000000000,433,4/11/2023,delware,cheyenne,75019
41115,3091497,ty,605945000000000,167,5/16/2021,alabama,colombia,89209
60622,2288236,ty,649275000000000,564,4/21/2022,texas,montgomery,81221
43486,7100671,myah,729823000000000,225,9/2/2024,california,new orleans,83376
84543,4880684,megan,869996000000000,138,6/6/2022,south carolina,montgomery,41515
73797,9523515,iman,812651000000000,503,11/2/2024,delware,cheyenne,77927
18726,8794967,john,959571000000000,411,7/14/2023,georgia,los angeles,82393
85047,8517666,megan,775317000000000,345,10/10/2024,wyoming,miami,57035
45712,6202915,john,566778000000000,315,12/22/2024,florida,dover,67966
76154,9469340,chris,647353000000000,281,7/27/2024,south carolina,miami,72132
83117,1488897,chris,870574000000000,364,1/2/2021,louisiana,dover,54443
10760,8456872,matt,732157000000000,745,8/11/2020,louisiana,miami,50729
30091,5306769,erica,688458000000000,849,12/4/2023,wyoming,cheyenne,45758
9495,8075056,jane,943521000000000,144,12/8/2022,michigan,new orleans,60244
98306,7604251,ty,713806000000000,208,8/1/2021,michigan,dover,65702
8465,6415588,john,729581000000000,399,9/15/2024,south carolina,montgomery,46187
48599,4120698,ty,600448000000000,170,5/14/2021,georgia,atlanta,74856
8635,856021,myah,630762000000000,208,8/27/2023,texas,houston,55524
38108,121132,john,818794000000000,861,10/13/2021,louisiana,houston,30828
50864,7069807,ty,948521000000000,422,5/17/2024,delware,cheyenne,58357
40515,17898,ty,588933000000000,311,9/11/2024,delware,detroit,55513
83399,9654883,monte,994768000000000,399,5/24/2023,florida,new orleans,62922
88110,7654688,monte,763278000000000,597,1/24/2023,wyoming,cheyenne,82293
77233,8176665,erica,549820000000000,272,4/28/2023,wyoming,detroit,44149
49734,5414375,jane,808562000000000,449,6/18/2021,louisiana,los angeles,67946
96521,4419526,erica,764407000000000,666,8/14/2020,texas,montgomery,47343
5667,878991,megan,768908000000000,648,6/13/2021,delware,los angeles,83364
94338,9760196,megan,695033000000000,542,3/1/2021,alabama,new orleans,85615
42308,8774563,matt,941081000000000,202,6/26/2021,texas,dover,73927
74481,3878894,iman,590733000000000,423,2/15/2024,alabama,atlanta,87770
17147,2593528,ty,960060000000000,823,1/11/2024,louisiana,miami,42387
94182,2702373,erica,726774000000000,147,4/15/2022,california,new orleans,70815
31297,1400323,chris,931410000000000,859,9/30/2022,florida,detroit,57318
46274,3955207,iman,600080000000000,376,12/14/2022,delware,cheyenne,71673
74247,6157761,erica,706902000000000,636,6/12/2024,delware,detroit,84415
77660,6563513,matt,845830000000000,195,9/30/2020,wyoming,cheyenne,33315
14830,2644049,erica,545584000000000,246,8/7/2021,louisiana,miami,34205
11557,7857330,monte,641297000000000,125,11/2/2022,alabama,miami,81652
43619,9333696,chris,670372000000000,185,10/14/2020,south carolina,colombia,83566
11864,435144,matt,580746000000000,807,7/10/2024,south carolina,colombia,43006
73861,1255906,iman,764938000000000,811,8/30/2021,michigan,dover,71354
6017,3239792,jane,720488000000000,279,3/31/2023,delware,miami,86351
73555,8199520,iman,663794000000000,272,7/30/2020,texas,los angeles,31071
98750,954071,monte,836860000000000,187,7/8/2021,south carolina,los angeles,41150
71985,5322528,myah,836731000000000,575,5/7/2022,wyoming,houston,74857
62875,4014589,myah,894932000000000,635,3/31/2021,louisiana,houston,82219
3051,6198679,megan,616130000000000,241,5/11/2021,delware,colombia,68003
74495,1556994,erica,763642000000000,549,10/31/2023,california,atlanta,69085
43465,6040755,monte,542389000000000,253,1/20/2021,louisiana,los angeles,81176
477,7788563,megan,838319000000000,750,11/24/2022,alabama,montgomery,89218
34811,3852341,ty,685589000000000,834,1/28/2022,california,cheyenne,79797
10440,2776599,iman,950066000000000,431,11/12/2021,georgia,detroit,38274
57945,9018868,chris,958791000000000,408,9/17/2020,louisiana,dover,42207
12889,5876633,iman,657485000000000,278,6/12/2023,louisiana,dover,73853
7253,6175736,matt,875292000000000,861,6/20/2023,texas,atlanta,56107
61275,2935101,iman,710888000000000,205,2/8/2023,delware,detroit,64723
46826,749692,jane,595231000000000,881,7/6/2021,california,new orleans,86227
9612,7477934,monte,992228000000000,123,5/18/2022,texas,cheyenne,42694
88264,707108,megan,619879000000000,435,9/19/2021,california,new orleans,50585
13492,2213801,ty,835825000000000,548,2/4/2020,delware,montgomery,61573
21769,546367,megan,607219000000000,387,9/22/2024,louisiana,new orleans,77324
40446,612801,iman,732334000000000,751,11/22/2020,georgia,atlanta,41754
77711,5066435,monte,925146000000000,216,9/18/2023,michigan,colombia,60888
66121,2309079,jane,856503000000000,191,1/8/2023,michigan,atlanta,66731
1712,4863507,erica,933543000000000,663,9/25/2023,delware,cheyenne,71575
91784,5458061,chris,580893000000000,342,3/3/2020,georgia,colombia,44064
30399,2850653,john,573975000000000,191,7/13/2024,florida,detroit,44797
2980,2972569,chris,694511000000000,738,3/8/2020,california,houston,48894
71635,9963848,chris,630996000000000,282,4/18/2021,delware,atlanta,46118
93849,2038122,jane,982098000000000,553,12/2/2022,florida,new orleans,77859
37871,6107606,iman,756716000000000,348,6/3/2024,delware,cheyenne,60488
50455,4232889,megan,609577000000000,281,8/25/2023,california,houston,85611
5693,2910826,john,556486000000000,864,4/2/2023,louisiana,los angeles,51462
5066,668802,john,561867000000000,158,2/17/2023,wyoming,detroit,62834
67151,6423268,myah,835207000000000,664,1/30/2021,florida,dover,49100
7737,5451849,ty,732263000000000,564,4/23/2024,delware,dover,77255
15518,5088487,erica,631860000000000,609,6/12/2021,florida,cheyenne,45768
21162,1356679,erica,720639000000000,400,7/24/2024,alabama,montgomery,89330
93430,880729,john,914726000000000,511,9/4/2020,georgia,cheyenne,72426
26954,1901007,jane,601678000000000,247,4/10/2020,michigan,miami,84402
65191,7337615,iman,920679000000000,222,12/23/2021,california,atlanta,69806
64509,8660901,chris,684443000000000,200,7/23/2022,california,miami,86254
89793,9420425,megan,951591000000000,753,9/27/2020,wyoming,colombia,81121
90035,5087616,megan,665925000000000,755,11/10/2022,wyoming,atlanta,43022
74134,9486013,jane,595509000000000,684,8/30/2022,georgia,houston,60417
53427,4427971,megan,908814000000000,736,9/8/2023,florida,cheyenne,54246
4217,4418772,myah,964834000000000,626,6/15/2020,michigan,montgomery,75610
67069,3735954,megan,971777000000000,668,10/21/2023,california,montgomery,74036
20663,9614620,monte,589880000000000,545,1/18/2023,michigan,dover,54421
3660,1864024,matt,829890000000000,708,7/24/2020,south carolina,cheyenne,39282
17060,9301576,monte,547274000000000,219,6/11/2021,michigan,cheyenne,35235
41300,4852369,myah,672225000000000,815,8/14/2022,michigan,dover,43627
19899,6208134,chris,884654000000000,764,9/2/2021,south carolina,houston,64053
49198,6413918,chris,815377000000000,819,3/15/2024,wyoming,los angeles,89751
10309,8989912,john,732666000000000,446,1/11/2024,louisiana,houston,84365
80418,7927077,chris,756661000000000,733,6/12/2020,delware,atlanta,39638
50140,158525,chris,620101000000000,659,4/30/2024,florida,montgomery,42142
72228,2115541,chris,667575000000000,260,4/3/2024,delware,new orleans,85236
44144,7574052,ty,816206000000000,848,3/2/2021,michigan,los angeles,68137
16182,2782311,john,920537000000000,647,9/12/2022,wyoming,atlanta,41439
21123,3900350,matt,909724000000000,555,4/16/2020,texas,cheyenne,75856
85308,2335327,erica,949262000000000,467,1/2/2024,wyoming,cheyenne,87060
677,2651395,john,625297000000000,602,12/30/2023,florida,atlanta,68450
51874,445685,john,810606000000000,766,3/20/2022,louisiana,atlanta,62849
88037,1609261,monte,757465000000000,515,7/28/2020,california,atlanta,72572
86309,7259211,monte,908670000000000,873,7/5/2020,california,los angeles,73930
60239,6554437,matt,992478000000000,262,1/9/2023,georgia,cheyenne,35314
4739,9830481,megan,705841000000000,621,6/27/2023,louisiana,houston,49943
29720,5458004,chris,763136000000000,696,5/18/2023,michigan,detroit,35989
56398,3322029,myah,633172000000000,764,6/2/2020,california,new orleans,48336
16543,4361440,monte,987213000000000,131,5/7/2024,texas,atlanta,75164
10116,4759052,myah,727596000000000,309,11/11/2024,wyoming,new orleans,41791
73226,8287974,megan,983387000000000,343,8/10/2024,alabama,montgomery,65327
65931,6529180,john,622485000000000,831,10/5/2023,wyoming,cheyenne,79766
44767,6079601,erica,574229000000000,149,1/23/2024,georgia,dover,56665
87155,9824513,chris,963605000000000,860,7/17/2024,south carolina,los angeles,66563
25244,8618569,megan,782022000000000,323,10/29/2022,california,new orleans,67933
59412,3104478,matt,773056000000000,732,2/6/2023,wyoming,houston,86726
29949,4520778,erica,658941000000000,280,8/7/2024,alabama,dover,53555
59977,1237514,myah,883684000000000,602,3/11/2020,wyoming,dover,65079
96068,9435695,iman,904856000000000,375,6/9/2024,michigan,dover,72970
77045,5168766,ty,603289000000000,191,10/10/2024,delware,atlanta,30607
56667,3945707,matt,772027000000000,478,2/14/2022,south carolina,los angeles,64592
43204,1751180,myah,976332000000000,206,8/25/2024,alabama,colombia,54409
71657,1917936,monte,975243000000000,485,7/16/2024,south carolina,detroit,55891
7537,7512530,megan,575899000000000,116,3/3/2021,california,detroit,71439
63024,7559372,jane,655055000000000,854,11/25/2023,texas,miami,46922
2973,5738042,ty,572908000000000,299,11/17/2024,michigan,montgomery,76805
24142,4726595,matt,529895000000000,670,12/11/2023,south carolina,houston,41836
13900,6230913,myah,776520000000000,487,11/28/2021,michigan,atlanta,59332
77898,3555009,jane,701959000000000,495,9/5/2024,michigan,cheyenne,34519
23766,9218978,john,786022000000000,524,3/12/2023,alabama,los angeles,87948
97038,5745231,john,659676000000000,564,3/16/2022,south carolina,cheyenne,63392
71973,9266102,john,986928000000000,782,11/30/2020,wyoming,colombia,32782
10051,716867,megan,568327000000000,494,2/17/2021,alabama,new orleans,46213
1306,11233,erica,923761000000000,222,7/19/2020,michigan,dover,41835
49057,1362403,iman,763550000000000,668,10/26/2020,florida,miami,88337
33278,9003890,myah,673422000000000,407,8/20/2021,alabama,colombia,47574
69594,3063356,myah,654650000000000,136,9/14/2023,south carolina,cheyenne,90062
46547,187451,erica,723322000000000,608,1/8/2020,south carolina,los angeles,77899
23278,1774878,erica,790571000000000,590,11/8/2021,michigan,atlanta,51969
77776,3888912,jane,939365000000000,244,3/5/2022,florida,miami,37722
25548,1162596,megan,631426000000000,778,4/13/2021,south carolina,montgomery,86883
94784,4324858,megan,831009000000000,362,2/25/2024,louisiana,atlanta,63078
495,3683840,erica,743507000000000,540,10/7/2024,california,new orleans,65373
75376,5739171,myah,878404000000000,670,7/4/2021,florida,detroit,32903
48460,5329066,matt,773661000000000,792,5/9/2023,florida,montgomery,39237
33306,6093640,erica,885862000000000,237,4/20/2021,wyoming,miami,72553
61254,8496382,iman,822641000000000,886,2/7/2020,louisiana,cheyenne,80637
43732,2322202,john,569088000000000,619,7/6/2024,georgia,dover,52970
72344,1657824,jane,852173000000000,227,8/4/2021,florida,dover,65961
70331,3400140,monte,694703000000000,360,11/5/2021,texas,los angeles,49747
8620,8084144,monte,679367000000000,429,2/6/2022,michigan,miami,71581
38200,7289285,jane,683843000000000,375,7/2/2022,california,dover,74609
1257,7832727,jane,701515000000000,798,5/22/2023,california,houston,69850
99246,5341821,erica,911165000000000,772,11/29/2023,michigan,montgomery,56662
84722,2330917,myah,633099000000000,634,2/7/2024,georgia,colombia,51158
68918,7510013,jane,851081000000000,410,5/16/2021,texas,los angeles,43070
45658,901387,jane,541536000000000,854,5/26/2023,michigan,cheyenne,89196
10095,9320017,erica,985432000000000,525,9/12/2022,texas,miami,48044
35597,3682258,jane,863113000000000,751,12/29/2020,california,cheyenne,88765
78621,3015306,john,745875000000000,353,3/8/2023,texas,miami,44927
66549,6991746,chris,629813000000000,855,12/10/2021,california,detroit,61901
33698,6963582,jane,775871000000000,266,11/7/2023,south carolina,detroit,57120
98756,8371284,john,783717000000000,801,3/11/2021,south carolina,cheyenne,70820
25866,7675680,megan,772616000000000,877,4/14/2024,louisiana,detroit,31964
65928,5627163,iman,731429000000000,442,7/31/2021,alabama,atlanta,45962
85384,2873476,myah,627554000000000,785,3/6/2022,texas,atlanta,43916
26673,5465442,chris,660451000000000,751,6/4/2024,alabama,montgomery,38894
88573,7458545,jane,730548000000000,851,6/16/2020,alabama,colombia,56702
24715,8860484,jane,548153000000000,691,8/8/2020,georgia,miami,87098
64086,1443073,erica,965815000000000,671,11/6/2022,louisiana,houston,54851
37254,4903934,matt,648035000000000,119,7/17/2021,texas,montgomery,67558
91666,6130037,chris,731526000000000,374,10/30/2020,south carolina,atlanta,39105
57331,8924527,megan,713794000000000,401,4/26/2024,wyoming,houston,68527
15113,9737741,jane,838902000000000,293,6/24/2022,georgia,miami,90129
53387,8820897,ty,650545000000000,874,3/25/2024,south carolina,montgomery,62682
27286,5589653,john,897973000000000,444,9/14/2024,georgia,miami,30500
46553,285029,matt,986913000000000,546,9/25/2022,louisiana,colombia,43704
70244,1917451,erica,828298000000000,628,11/19/2021,texas,new orleans,36578
4214,4450140,iman,941040000000000,307,9/8/2020,delware,dover,57022
99446,3937031,chris,788497000000000,522,10/21/2023,delware,atlanta,37695
18285,4951548,myah,610375000000000,258,6/25/2020,georgia,houston,38212
52820,9755510,erica,880961000000000,166,8/17/2022,georgia,detroit,81922
25775,6995501,john,969630000000000,835,7/22/2024,louisiana,miami,83919
6431,1734141,john,749947000000000,516,1/24/2024,louisiana,dover,54685
96035,5278417,matt,756459000000000,268,1/20/2020,michigan,detroit,47397
55239,8925660,megan,620991000000000,393,7/2/2022,delware,dover,51646
37415,1598095,myah,687224000000000,561,1/2/2022,texas,new orleans,74059
5187,8357001,chris,930158000000000,884,9/2/2021,florida,montgomery,76122
21367,3494551,john,776742000000000,158,12/1/2024,louisiana,new orleans,83810
97645,6913880,erica,714099000000000,118,11/17/2020,south carolina,detroit,45175
53203,4427458,monte,583550000000000,497,2/29/2024,florida,cheyenne,41477
87062,7837188,jane,982767000000000,761,3/26/2022,louisiana,dover,32387
3207,1025695,myah,920845000000000,770,5/12/2023,south carolina,atlanta,59665
74784,1487809,jane,835427000000000,525,1/2/2020,florida,montgomery,87926
85761,5596130,iman,758841000000000,163,12/4/2022,michigan,new orleans,89902
13164,6223339,megan,883176000000000,700,10/15/2022,georgia,miami,30489
8112,2924495,jane,582567000000000,654,4/25/2024,florida,atlanta,44135
66164,446027,ty,548846000000000,489,3/6/2021,georgia,detroit,74448
75105,1921051,megan,722285000000000,126,2/7/2024,texas,cheyenne,43188
81833,6330876,myah,920720000000000,451,3/28/2022,louisiana,atlanta,32215
66192,7619342,ty,698392000000000,295,5/3/2023,wyoming,cheyenne,70058
80409,157136,myah,960420000000000,832,5/23/2022,california,los angeles,44316
